Hand_ID,Stakes,Cash_Drop,Hero_Position,Hero_Stack,Hero_Cards,Flop_Cards,Turn_Card,River_Card,Preflop_Actions,Preflop_1st_Bet,Preflop_3B,Preflop_4B,Preflop_5B,Preflop_Limp,Preflop_Limp_Fold,Preflop_Limp_Call,Preflop_Pot,Hero_Position_Type,Hero_Open_Position,Hero_3B_Chance,Pot_Type,Hero_Squeeze,Final_Pot_Type,UTG_open,MP_open,CO_open,BTN_open,SB_open,BB_call_open,UTG_3B,MP_3B,CO_3B,BTN_3B,SB_3B,BB_3B,UTG_face_to_3B,MP_face_to_3B,CO_face_to_3B,BTN_face_to_3B,SB_face_to_3B,BB_face_to_3B,UTG_4B,MP_4B,CO_4B,BTN_4B,SB_4B,BB_4B,UTG_face_to_4B,MP_face_to_4B,CO_face_to_4B,BTN_face_to_4B,SB_face_to_4B,BB_face_to_4B,Pool_Preflop_Summary,Hero_Preflop_Summary,Flop_Actions,Flop_Pot,IP_Cbet_Flop,OOP_Cbet_Flop,VS_IP_Cbet_Flop,VS_OOP_Cbet_Flop,OOP_Donk_Flop,IP_Face_Donk_Flop,Miss_Cbet_OOP_Flop,OOP_Miss_Cbet_IP_Bet,Miss_Cbet_IP_Flop,IP_Miss_Cbet_OOP_Bet_Turn,OOP_XR_Cbet_Flop,IP_Raises_Cbet_Flop,Turn_Actions,Turn_Pot,River_Actions,River_Pot,Result,Total_Pot,Hero_Win,Hero_Win_Amount,OOP_Player,IP_Player,ip_face_donk
RC3334438447,($0.02/$0.05),NO,BB,146BB,3s 4c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds,Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds,,,,,,,2.4BB,NA,NA_hero_BB,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,2.4BB,NO,0,,,
RC3334438426,($0.02/$0.05),NO,SB,146BB,4c 5s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-0.4BB,0.8BB,NO,0,,,
RC3334438393,($0.02/$0.05),NO,MP,146BB,Qh 3h,,,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3334438363,($0.02/$0.05),NO,BTN,146BB,Qd 8h,8d 9c Jh,9d,,Opp(UTG): raises 2.0BB; Opp(MP): raises 6.6BB; Opp(CO): folds; Hero(BTN): folds; Opp(SB): calls 6.2BB; Opp(BB): folds; Opp(UTG): folds,Opp(UTG): raises 2.0BB,Opp(MP): raises 6.6BB; Opp(CO): folds; Hero(BTN): folds; Opp(SB): calls 6.2BB; Opp(BB): folds; Opp(UTG): folds,,,,,,16.2BB,NA,NA,Yes-folds,3B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_3B_all_fold,folds to open,Opp(SB): checks; Opp(MP): checks; ,16.2BB,NO,NA,,,NO,,NO,,YES,yes,NO,NO,Opp(SB): bets 7.0BB; Opp(MP): folds; ,16.2BB,,0BB,0BB,16.2BB,NO,0,4190d158,727998e7,
RC3334438339,($0.02/$0.05),NO,MP,146BB,4d 2c,2d Ad 7h,,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 2.0BB; Opp(BB): calls 1.0BB,Opp(SB): raises 2.0BB; Opp(BB): calls 1.0BB,,,,,,,4.4BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_BB_C,folds,Opp(SB): checks; Opp(BB): bets 2.8BB; Opp(SB): folds; ,4.4BB,NA,NO,,,NO,,YES,,NO,,NO,NO,,0BB,,0BB,0BB,4.0BB,NO,0,6c6b017a,8c1b0cdf,
RC3334438184,($0.02/$0.05),NO,SB,149BB,5h 5s,4s Td Qc,,,Opp(UTG): folds; Opp(MP): raises 2.6BB; Opp(CO): folds; Opp(BTN): folds; Hero(SB): calls 2.2BB; Opp(BB): folds,Opp(MP): raises 2.6BB; Opp(CO): folds; Opp(BTN): folds; Hero(SB): calls 2.2BB; Opp(BB): folds,,,,,,,6.2BB,OOP,NA,Yes-Calls,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_SB_C,calls 1st_raises,Hero(SB): checks; Opp(MP): bets 2.2BB; Hero(SB): folds; ,6.2BB,yes,hero_NA,hero_fold,,Hero_no,,NO,,NO,,hero_no,NO,,0BB,,0BB,-2.6BB,6.2BB,NO,0,Hero,127f997c,
RC3334437789,($0.02/$0.05),NO,BB,146BB,Jh Ad,9s As 7c,2s,4d,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero(BB): calls 1.0BB,Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero(BB): calls 1.0BB,,,,,,,4.4BB,OOP,NA_hero_BB,Yes-Calls,SRP,NO,1v1,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_BB_C,calls 1st_raises,Hero(BB): checks; Opp(MP): checks; ,4.4BB,NO,hero_NA,,,Hero_no,,NO,,YES,hero_no,NO,NO,Hero(BB): checks; Opp(MP): bets 1.0BB; Hero(BB): calls 1.0BB; ,6.4BB,Hero(BB): checks; Opp(MP): checks; ,6.4BB,3.2BB,6.4BB,YES,0,Hero,9a4345c8,
RC3334437590,($0.02/$0.05),YES,BTN,146BB,Qc Ts,,,,Opp(UTG): raises 8.0BB; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(UTG): raises 8.0BB; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,12.4BB,NA,NA,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,12.4BB,NO,0,,,
RC3334437563,($0.02/$0.05),NO,UTG,146BB,9d Jc,,,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.6BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(CO): raises 2.6BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3334437413,($0.02/$0.05),NO,UTG,144BB,Ac Jh,,,,Hero(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Hero(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,OOP,UTG,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_all_fold,1st_raises,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,1.4BB,2.4BB,YES,0,,,
RC3334437388,($0.02/$0.05),NO,BTN,144BB,7c 2d,,,,Opp(UTG): raises 2.2BB; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds; Opp(BB): raises 6.0BB; Opp(UTG): calls 3.8BB; Opp(BB): bets 12.0BB; Opp(UTG): calls 12.0BB; Opp(BB): bets 72.4BB; Opp(UTG): calls 72.4BB; b501555b: shows [Kc Ks] (Pair of Kings); 75145cfe: shows [5d 5h] (Three Fives),Opp(UTG): raises 2.2BB; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds,Opp(BB): raises 6.0BB; Opp(UTG): calls 3.8BB; Opp(BB): bets 12.0BB; Opp(UTG): calls 12.0BB; Opp(BB): bets 72.4BB; Opp(UTG): calls 72.4BB; b501555b: shows [Kc Ks] (Pair of Kings); 75145cfe: shows [5d 5h] (Three Fives),,,,,,182.2BB,NA,NA,Yes-folds,3B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_3B_UTG_C,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,181.2BB,NO,0,,,
RC3334437370,($0.02/$0.05),NO,BB,145BB,Td 6s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.6BB; Hero(BB): folds,Opp(SB): raises 3.6BB; Hero(BB): folds,,,,,,,2.4BB,NA,NA_hero_BB,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,2.0BB,NO,0,,,
RC3334437324,($0.02/$0.05),NO,UTG,145BB,Jh 8c,Qd 8d 2s,3h,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,,,,,,,4.4BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_BB_C,folds,Opp(BB): checks; Opp(CO): checks; ,4.4BB,NO,NA,,,NO,,NO,,YES,yes,NO,NO,Opp(BB): bets 3.4BB; Opp(CO): folds; ,4.4BB,,0BB,0BB,4.4BB,NO,0,ac6a1821,1f6299b6,
RC3334437291,($0.02/$0.05),NO,SB,146BB,6d 3s,Kc Ad 9d,7c,Qs,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Hero(SB): folds; Opp(BB): calls 1.6BB,Opp(BTN): raises 2.6BB; Hero(SB): folds; Opp(BB): calls 1.6BB,,,,,,,5.6BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_BB_C,folds to open,Opp(BB): checks; Opp(BTN): bets 3.0BB; Opp(BB): calls 3.0BB; ,11.6BB,yes,NA,call,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Opp(BTN): bets 4.0BB; Opp(BB): calls 4.0BB; ,19.6BB,Opp(BB): checks; Opp(BTN): checks; ,19.6BB,-0.4BB,19.6BB,NO,0,48fa5407,7f3dcda7,
RC3334437253,($0.02/$0.05),NO,UTG,146BB,8d Qd,5c Kc Ah,9d,5h,Hero(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.2BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.2BB,Opp(CO): raises 2.2BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.2BB,,,,,,,4.8BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_BB_C,folds,Opp(BB): checks; Opp(CO): checks; ,4.8BB,NO,NA,,,NO,,NO,,YES,yes,NO,NO,Opp(BB): bets 2.4BB; Opp(CO): calls 2.4BB; ,9.6BB,Opp(BB): bets 4.8BB; Opp(CO): folds; ,9.6BB,0BB,9.6BB,NO,0,1d0217bc,7fe74cc5,
RC3334437215,($0.02/$0.05),NO,UTG,146BB,2c 8d,9s 4h Tc,4c,Ts,Hero(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.2BB; Opp(BTN): raises 6.6BB; Opp(SB): folds; Opp(BB): folds; Opp(CO): calls 4.4BB,Opp(CO): raises 2.2BB,Opp(BTN): raises 6.6BB; Opp(SB): folds; Opp(BB): folds; Opp(CO): calls 4.4BB,,,,,,14.6BB,NA,fold,NO,3B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_3B_CO_C,folds,Opp(CO): checks; Opp(BTN): bets 5.0BB; Opp(CO): calls 5.0BB; ,24.6BB,yes,NA,call,,NO,,NO,,NO,,NO,NO,Opp(CO): checks; Opp(BTN): checks; ,24.6BB,Opp(CO): checks; Opp(BTN): checks; ,24.6BB,0BB,24.6BB,NO,0,62156df3,68e67dc8,
RC3334437165,($0.02/$0.05),NO,SB,146BB,Jd 9s,Th 3d Tc,6h,3c,Opp(UTG): folds; Opp(MP): raises 2.2BB; Opp(CO): folds; Opp(BTN): folds; Hero(SB): folds; Opp(BB): raises 7.0BB; Opp(MP): raises 58.0BB; Opp(BB): calls 23.6BB; 2f12456d: shows [4c 4d]; 15346d36: shows [Jc Js],Opp(MP): raises 2.2BB; Opp(CO): folds; Opp(BTN): folds; Hero(SB): folds,Opp(BB): raises 7.0BB,Opp(MP): raises 58.0BB; Opp(BB): calls 23.6BB; 2f12456d: shows [4c 4d]; 15346d36: shows [Jc Js],,,,,64.8BB,NA,NA,Yes-folds,4B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_4B_BB_C,folds to open,,64.8BB,,NA,,,NO,,NO,,NO,,NO,NO,,64.8BB,,0BB,-0.4BB,61.6BB,NO,0,15346d36,2f12456d,
RC3334437142,($0.02/$0.05),NO,BTN,146BB,2c 9d,Kc 8c 4d,Qh,,Opp(UTG): folds; Opp(MP): raises 2.6BB; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.6BB,Opp(MP): raises 2.6BB; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.6BB,,,,,,,5.6BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_BB_C,folds to open,Opp(BB): checks; Opp(MP): bets 2.0BB; Opp(BB): calls 2.0BB; ,9.6BB,yes,NA,call,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Opp(MP): bets 7.6BB; Opp(BB): folds; ,9.6BB,,0BB,0BB,9.6BB,NO,0,c1784884,1aca371e,
RC3334437063,($0.02/$0.05),NO,BB,146BB,Jd Jc,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,NA_hero_BB,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,all folds hero in BB,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0.4BB,0.8BB,YES,0,,,
RC3334436557,($0.02/$0.05),NO,CO,135BB,5d 5s,Jd 9c 3d,Kd,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): raises 6.4BB; Hero(CO): calls 4.4BB,Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds,Opp(BB): raises 6.4BB; Hero(CO): calls 4.4BB,,,,,,14.2BB,OOP,CO,NO,3B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_3B_CO_C,calls 3B,Opp(BB): bets 4.4BB; Hero(CO): calls 4.4BB; ,23.0BB,hero_NA,yes,,hero_call,NO,,NO,,NO,,NO,hero_no,Opp(BB): checks; Hero(CO): bets 7.6BB; Opp(BB): folds; ,23.0BB,,0BB,10.2BB,22.0BB,YES,0,95003d9e,Hero,
RC3334436532,($0.02/$0.05),NO,UTG,135BB,Kd 8c,8h Tc Kh,Ks,Th,Hero(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): calls 1.6BB,Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): calls 1.6BB,,,,,,,5.6BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_BB_C,folds,Opp(BB): checks; Opp(BTN): bets 2.0BB; Opp(BB): calls 2.0BB; ,9.6BB,yes,NA,call,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Opp(BTN): checks; ,9.6BB,Opp(BB): bets 7.2BB; Opp(BTN): calls 7.2BB; ,24.0BB,0BB,24.0BB,NO,0,d9a113f2,ae49e9c,
RC3334436500,($0.02/$0.05),NO,BTN,135BB,7d Jc,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3334436459,($0.02/$0.05),NO,MP,135BB,Kd Th,2s 2h 7d,6s,Qd,Opp(UTG): folds; Hero(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.4BB; Opp(SB): folds; Opp(BB): calls 1.4BB,Opp(BTN): raises 2.4BB; Opp(SB): folds; Opp(BB): calls 1.4BB,,,,,,,5.2BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_BB_C,folds,Opp(BB): checks; Opp(BTN): checks; ,5.2BB,NO,NA,,,NO,,NO,,YES,yes,NO,NO,Opp(BB): bets 2.8BB; Opp(BTN): calls 2.8BB; ,10.8BB,Opp(BB): checks; Opp(BTN): bets 8.2BB; Opp(BB): folds; ,10.8BB,0BB,10.8BB,NO,0,1dbfd698,653af57c,
RC3334436152,($0.02/$0.05),NO,CO,121BB,Ah As,Js 7c Kc,4s,8s,Opp(UTG): folds; Opp(MP): folds; Hero(CO): raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(SB): folds; Opp(BB): calls 1.0BB,Hero(CO): raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(SB): folds; Opp(BB): calls 1.0BB,,,,,,,6.4BB,OOP,CO,NO,SRP,NO,multi,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_BTN_C_BB_C,1st_raises,Opp(BB): checks; Hero(CO): bets 2.4BB; Opp(BTN): calls 2.4BB; Opp(BB): calls 2.4BB; ,13.6BB,NA,NA,,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Hero(CO): checks; Opp(BTN): bets 6.6BB; Opp(BB): folds; Hero(CO): calls 6.6BB; ,26.8BB,Hero(CO): checks; Opp(BTN): checks; ,26.8BB,14.6BB,26.8BB,YES,0,730098b8,860fa4c9,
RC3334436016,($0.02/$0.05),NO,BB,123BB,Js Td,6h 6s As,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.4BB; Opp(BTN): folds; Opp(SB): folds; Hero(BB): calls 1.4BB,Opp(CO): raises 2.4BB; Opp(BTN): folds; Opp(SB): folds; Hero(BB): calls 1.4BB,,,,,,,5.2BB,OOP,NA_hero_BB,Yes-Calls,SRP,NO,1v1,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_BB_C,calls 1st_raises,Hero(BB): checks; Opp(CO): bets 1.8BB; Hero(BB): folds; ,5.2BB,yes,hero_NA,hero_fold,,Hero_no,,NO,,NO,,hero_no,NO,,0BB,,0BB,-2.4BB,5.2BB,NO,0,Hero,6c8cb957,
RC3334435978,($0.02/$0.05),NO,SB,124BB,8h 5s,Ks Ad 9d,8s,Jd,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Hero(SB): folds; Opp(BB): calls 1.6BB,Opp(BTN): raises 2.6BB; Hero(SB): folds; Opp(BB): calls 1.6BB,,,,,,,5.6BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_BB_C,folds to open,Opp(BB): bets 1.0BB; Opp(BTN): calls 1.0BB; ,7.6BB,NA,NA,,,YES,,NO,,NA,,NO,NO,Opp(BB): bets 1.0BB; Opp(BTN): calls 1.0BB; ,9.6BB,Opp(BB): bets 1.0BB; Opp(BTN): calls 1.0BB; ,11.6BB,-0.4BB,11.6BB,NO,0,dc9e794c,f1f26d78,call
RC3334435958,($0.02/$0.05),NO,CO,124BB,Tc 2d,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3334435940,($0.02/$0.05),NO,MP,124BB,2h Jc,4d Td 8h,,,Opp(UTG): raises 2.0BB; Hero(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): calls 1.6BB; Opp(BB): folds,Opp(UTG): raises 2.0BB; Hero(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): calls 1.6BB; Opp(BB): folds,,,,,,,5.0BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_SB_C,folds to open,Opp(SB): checks; Opp(UTG): bets 3.6BB; Opp(SB): folds; ,5.0BB,yes,NA,fold,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,5.0BB,NO,0,6662e866,8d7c8253,
RC3334435919,($0.02/$0.05),NO,MP,124BB,Ad 2s,,,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 2.2BB; Opp(BB): folds,Opp(SB): raises 2.2BB; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.0BB,NO,0,,,
RC3334435534,($0.02/$0.05),NO,MP,100BB,Kd Qd,7d 9c 4s,Qs,Tc,Opp(UTG): folds; Hero(MP): raises 2.0BB; Opp(CO): raises 6.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; Hero(MP): calls 4.0BB,Hero(MP): raises 2.0BB,Opp(CO): raises 6.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; Hero(MP): calls 4.0BB,,,,,,13.4BB,OOP,MP,NO,3B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_3B_MP_C,calls 3B,Hero(MP): checks; Opp(CO): bets 5.6BB; Hero(MP): calls 5.6BB; ,24.6BB,yes,hero_NA,hero_call,,Hero_no,,NO,,NO,,hero_no,NO,Hero(MP): checks; Opp(CO): bets 14.6BB; Hero(MP): calls 14.6BB; ,53.8BB,Hero(MP): checks; Opp(CO): checks; ,53.8BB,23.6BB,53.8BB,YES,0,Hero,41926fd,
RC3334435398,($0.02/$0.05),NO,BTN,100BB,Ts Kd,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(CO): raises 2.0BB; Hero(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,NA,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
